,Region,Antal,/100 000 inv,Date,Location,Snow_days
11488,Kronobergs län,34,18,2012-10,Tingsryd-Degerhaga,0
11489,Kronobergs län,34,18,2012-10,Åminne D,0
11490,Kronobergs län,34,18,2013-02,Kalmar D,23
11491,Kronobergs län,34,18,2013-02,Krokshult D,24
11492,Kronobergs län,34,18,2013-02,Lessebo,24
11493,Kronobergs län,34,18,2013-02,Ljungby D,23
11494,Kronobergs län,34,18,2013-02,Markaryd,6
11495,Kronobergs län,34,18,2013-02,Moheda D,24
11496,Kronobergs län,34,18,2013-02,Pjätteryd,23
11497,Kronobergs län,34,18,2013-02,Tingsryd-Degerhaga,25
11498,Kronobergs län,34,18,2013-02,Åminne D,22
11499,Kronobergs län,33,18,2014-01,Kalmar D,7
11500,Kronobergs län,33,18,2014-01,Krokshult D,19
11501,Kronobergs län,33,18,2014-01,Lessebo,7
11502,Kronobergs län,33,18,2014-01,Ljungby D,17
11503,Kronobergs län,33,18,2014-01,Markaryd,16
11504,Kronobergs län,33,18,2014-01,Moheda D,3
11505,Kronobergs län,33,18,2014-01,Pjätteryd,17
11506,Kronobergs län,33,18,2014-01,Tingsryd-Degerhaga,11
11507,Kronobergs län,33,18,2014-01,Trelleborg,4
11508,Kronobergs län,33,18,2014-01,Åminne D,15
11509,Norrbottens län,46,18,2009-11,Abisko,30
11510,Norrbottens län,46,18,2009-11,Abraur,30
11511,Norrbottens län,46,18,2009-11,Arjeplog-Myrheden D,30
11512,Norrbottens län,46,18,2009-11,Esrange,30
11513,Norrbottens län,46,18,2009-11,Glommersträsk,28
11514,Norrbottens län,46,18,2009-11,Haparanda D,2
11515,Norrbottens län,46,18,2009-11,Holmfors D,0
11516,Norrbottens län,46,18,2009-11,Jarhois,23
11517,Norrbottens län,46,18,2009-11,Jäckvik,29
11518,Norrbottens län,46,18,2009-11,Kalix D,8
11519,Norrbottens län,46,18,2009-11,Kangos D,29
11520,Norrbottens län,46,18,2009-11,Karesuando,22
11521,Norrbottens län,46,18,2009-11,Karungi,10
11522,Norrbottens län,46,18,2009-11,Katterjåkk,30
11523,Norrbottens län,46,18,2009-11,Klöverträsk D,13
11524,Norrbottens län,46,18,2009-11,Koler D,28
11525,Norrbottens län,46,18,2009-11,Kvikkjokk-Årrenjarka,23
11526,Norrbottens län,46,18,2009-11,Kypasjärvi D,16
11527,Norrbottens län,46,18,2009-11,Kätkesuando,20
11528,Norrbottens län,46,18,2009-11,Lainio,24
11529,Norrbottens län,46,18,2009-11,Luleå Flygplats,2
11530,Norrbottens län,46,18,2009-11,Luleå-Bergnäset,9
11531,Norrbottens län,46,18,2009-11,Malmberget,30
11532,Norrbottens län,46,18,2009-11,Murjek D,30
11533,Norrbottens län,46,18,2009-11,Parakka,30
11534,Norrbottens län,46,18,2009-11,Parkajoki,26
11535,Norrbottens län,46,18,2009-11,Piteå,8
11536,Norrbottens län,46,18,2009-11,Puottaure,17
11537,Norrbottens län,46,18,2009-11,Rödupp,13
11538,Norrbottens län,46,18,2009-11,Saarikoski D,30
11539,Norrbottens län,46,18,2009-11,Sadjem D,29
11540,Norrbottens län,46,18,2009-11,Saittarova D,27
11541,Norrbottens län,46,18,2009-11,Skröven D,30
11542,Norrbottens län,46,18,2009-11,Svanstein,24
11543,Norrbottens län,46,18,2009-11,Svappavaara,19
11544,Norrbottens län,46,18,2009-11,Talljärv D,23
11545,Norrbottens län,46,18,2009-11,Tärendö D,21
11546,Norrbottens län,46,18,2009-11,Vidsel,19
11547,Norrbottens län,46,18,2009-11,Vidsel Mo,14
11548,Norrbottens län,46,18,2009-11,Övertorneå,14
11549,Norrbottens län,46,18,2009-11,Övre Soppero,3
11550,Skåne län,200,18,2000-12,Brösarp D,9
11551,Skåne län,200,18,2000-12,Falsterbo,0
11552,Skåne län,200,18,2000-12,Gillastig,3
11553,Skåne län,200,18,2000-12,Klippan,1
11554,Skåne län,200,18,2000-12,Kristianstad,7
11555,Skåne län,200,18,2000-12,Lund,3
11556,Skåne län,200,18,2000-12,Nyhamnsläge,1
11557,Skåne län,200,18,2000-12,Osby,13
11558,Skåne län,200,18,2000-12,Stiby,1
11559,Skåne län,200,18,2000-12,Svaneholm D,0
11560,Skåne län,200,18,2000-12,Vomb,0
11561,Skåne län,200,18,2000-12,Vånga D,1
11562,Skåne län,200,18,2000-12,Örkelljunga,4
11563,Stockholms län,344,18,2006-11,Björkudden,19
11564,Stockholms län,344,18,2006-11,Lövberga D,30
11565,Stockholms län,344,18,2006-11,Stockholm,3
11566,Stockholms län,344,18,2006-11,Stormyra,1
11567,Stockholms län,344,18,2006-11,Svenska Högarna,0
11568,Stockholms län,344,18,2006-11,Sågen D,9
11569,Stockholms län,344,18,2006-11,Södertälje,2
11570,Stockholms län,344,18,2006-11,Västerhaninge,2
11571,Stockholms län,351,18,2006-12,Björkudden,31
11572,Stockholms län,351,18,2006-12,Lövberga D,27
11573,Stockholms län,351,18,2006-12,Stockholm,0
11574,Stockholms län,351,18,2006-12,Stormyra,0
11575,Stockholms län,351,18,2006-12,Svenska Högarna,0
11576,Stockholms län,351,18,2006-12,Södertälje,0
11577,Stockholms län,351,18,2006-12,Västerhaninge,0
11578,Stockholms län,365,18,2011-02,Asker D,21
11579,Stockholms län,365,18,2011-02,Björkudden,22
11580,Stockholms län,365,18,2011-02,Dalarö D,28
11581,Stockholms län,365,18,2011-02,Lövberga D,28
11582,Stockholms län,365,18,2011-02,Norrveda,28
11583,Stockholms län,365,18,2011-02,Nynäshamn,20
11584,Stockholms län,365,18,2011-02,Stockholm,28
11585,Stockholms län,365,18,2011-02,Stormyra,17
11586,Stockholms län,365,18,2011-02,Svedjelandet,28
11587,Stockholms län,365,18,2011-02,Svenska Högarna,0
11588,Stockholms län,365,18,2011-02,Sågen D,28
11589,Stockholms län,365,18,2011-02,Södertälje,28
11590,Stockholms län,365,18,2011-02,Västerhaninge,24
11591,Södermanlands län,46,18,1995-10,Gustavsfors,0
11592,Södermanlands län,46,18,1995-10,Landsort,0
11593,Södermanlands län,48,18,2011-01,Glindran,18
11594,Södermanlands län,48,18,2011-01,Gustavsfors,31
11595,Södermanlands län,48,18,2011-01,Karlshamn,29
11596,Södermanlands län,48,18,2011-01,Näshulta,12
11597,Södermanlands län,48,18,2011-01,Vallbo,3
11598,Södermanlands län,48,18,2011-01,Vingåker D,25
11599,Södermanlands län,48,18,2011-01,Vrena,29
11600,Södermanlands län,48,18,2011-01,Västermo,27
11601,Södermanlands län,48,18,2011-01,Ytterselö D,30
11602,Södermanlands län,48,18,2011-01,Åda,2
11603,Södermanlands län,50,18,2012-03,Björkvik D,0
11604,Södermanlands län,50,18,2012-03,Glindran,0
11605,Södermanlands län,50,18,2012-03,Gustavsfors,6
11606,Södermanlands län,50,18,2012-03,Hyndevad,0
11607,Södermanlands län,50,18,2012-03,Hälleforsnäs D,1
11608,Södermanlands län,50,18,2012-03,Karlshamn,0
11609,Södermanlands län,50,18,2012-03,Landsort,0
11610,Södermanlands län,50,18,2012-03,Näshulta,1
11611,Södermanlands län,50,18,2012-03,Vallbo,2
11612,Södermanlands län,50,18,2012-03,Vingåker D,0
11613,Södermanlands län,50,18,2012-03,Vrena,0
11614,Södermanlands län,50,18,2012-03,Västermo,0
11615,Södermanlands län,50,18,2012-03,Ytterselö D,0
11616,Södermanlands län,50,18,2012-03,Åda,0
11617,Södermanlands län,49,18,2013-10,Björkvik D,0
11618,Södermanlands län,49,18,2013-10,Eskilstuna,0
11619,Södermanlands län,49,18,2013-10,Glindran,0
11620,Södermanlands län,49,18,2013-10,Gustavsfors,0
11621,Södermanlands län,49,18,2013-10,Hälleforsnäs D,1
11622,Södermanlands län,49,18,2013-10,Karlshamn,0
11623,Södermanlands län,49,18,2013-10,Landsort,0
11624,Södermanlands län,49,18,2013-10,Näshulta,0
11625,Södermanlands län,49,18,2013-10,Oxelösund,0
11626,Södermanlands län,49,18,2013-10,Vingåker D,0
